business_id,category,ethnicity,year,observed_name
690,Clothing,Not Specified,2016,Nué
760,Prepared food,Korean,2016,Jangwon Korean Cuisine
567,Pets,Korean,2016,Bark and Meow Pet Supplies
778,Prepared food,Not Specified,2016,[no name visible]
179,Personal care,Korean,2016,Goa Beauty Salon
807,Drugs,Not Specified,2016,Ministère de Hemp
469,Medical,Not Specified,2016,X-Ray and Ultrasound
517,Prepared food,Not Specified,2017,Second Cup
484,Cleaning services,Not Specified,2017,Nice Cleaners
731,Prepared food,Not Specified,2017,Crêpes à GoGo
541,Prepared food,Not Specified,2017,Pita Q
518,Prepared food,Not Specified,2017,Gregs Ice Cream
705,Prepared food,Not Specified,2017,Yoyos Yogurt Café
2290,Food,Not Specified,2017,Metro
435,Religion,Not Specified,2017,Trinity St. Pauls United Church
241,Business services,Not Specified,2017,FedEx Office
163,"Art, books, music, video",Not Specified,2017,Frames N Graphics
244,Cleaning services,Not Specified,2017,Knob Hill Cleaners
543,Prepared food,Not Specified,2017,Thai Basil
830,Prepared food,Not Specified,2017,Little Piggys: Authentic Korean BBQ
584,"Art, books, music, video",Not Specified,2017,BMV Books
858,Medical,Not Specified,2017,Rexall
166,Prepared food,Not Specified,2017,Future Bakery and Café
357,Prepared food,Not Specified,2017,Sarahs Shawarma & Felafel
14,"Art, books, music, video",Not Specified,2017,Alternative Arts
389,Prepared food,Not Specified,2017,New Generation Sushi Japanese Restaurant
402,Prepared food,Not Specified,2017,Tea Shop 168
781,Personal care,Not Specified,2017,The Ten Spot
832,Prepared food,Not Specified,2017,Chipotle Mexican Grill
808,Food,Not Specified,2017,Bulk Barn
833,Prepared food,Not Specified,2017,Crafty Coyote
733,Prepared food,Not Specified,2017,Noka: Japanese cuisine and sushi
707,Bikes and e-bikes,Not Specified,2017,Sweet Petes Bicycle Shop
734,Recreation,Not Specified,2017,EB Games
157,Travel,Not Specified,2017,Flight Centre
390,Prepared food,Not Specified,2017,Sushi on Bloor
834,Prepared food,Not Specified,2017,Dirtybird: Chicken and Waffles and Yogurtys: Froyo
269,Entertainment,Not Specified,2017,Lees Palace
860,Personal adornment,Not Specified,2017,Puedmag Inkpire: tattoo studio
24,Convenience,Not Specified,2017,Annex Mart
323,Prepared food,Not Specified,2017,Paupers Pub
569,Prepared food,Not Specified,2017,The Beer Station
798,Personal care,Not Specified,2017,Man Cave: Barbers Lounge
764,Prepared food,Not Specified,2017,Popeyes: Louisiana Kitchen
289,"Art, books, music, video",Not Specified,2017,Midoco: Art and Office Supplies
835,Prepared food,Not Specified,2017,Kinka Izakaya
709,Prepared food,Not Specified,2017,Ali Babas: Middle Eastern Cuisine
215,Prepared food,Not Specified,2017,Insomnia: Restaurant and Lounge
617,Prepared food,Not Specified,2017,Green Beanery
836,Prepared food,Not Specified,2017,Big Tuna: Poké Bar
837,Prepared food,Korean,2017,Hancook Cheese Dakgalbi
675,Personal care,Not Specified,2017,Beyond Beauty: Lash and Nail Bar
861,Personal adornment,Not Specified,2017,Funky Ink Tattoo Gallery
810,Variety,Not Specified,2017,Mao Mao
787,Personal care,Not Specified,2017,H2Goa: Hair Studio
621,Personal care,Korean,2017,Sora Beauty Salon
739,Variety,Not Specified,2017,Hanji: Handmade paper and gifts
366,Prepared food,Korean,2017,Seoul Restaurant
788,Prepared food,Not Specified,2017,Chinese Dumpling House
622,"Art, books, music, video",Not Specified,2017,Toronto Writers Centre
250,Financial,Not Specified,2017,KEB Hana Bank Canada
789,Prepared food,Hispanic,2017,Ave Maria: Latin Cafe and Groceries
838,Prepared food,Not Specified,2017,Put a Cone on it: Ice Cream and Treats
811,Clothing,Not Specified,2017,Aria
839,Prepared food,Not Specified,2017,Sharetea
2,Electronics,Not Specified,2017,Above All Electronic Surplus Ltd.
740,Prepared food,Not Specified,2017,The White Brick Kitchen
767,Prepared food,Not Specified,2017,Regal Garden: Chinese Restaurant
33,Food,Korean,2017,Asian Acupuncture and Health Foods
863,Prepared food,Korean,2017,Jin Dal Lae: Korean Restaurant
392,Medical,Korean,2017,Susies Acupuncture and Herbs
681,Home furnishing,Korean,2017,[No name in English]
864,Recreation,Not Specified,2017,Taekwondo
769,Social services,Not Specified,2017,Native Youth Resource Centre
790,Prepared food,Korean,2017,Doo Roo Ae
682,Prepared food,Korean,2017,Sunrise House
211,Prepared food,Korean,2017,Imonay Korean Restaurant
841,Personal care,Korean,2017,O Hui: The History of Whoo
779,Convenience,Not Specified,2017,7 Days Convenience
546,Food,Korean,2017,P. A. T. Central
842,Recreation,Not Specified,2017,Basecamp climbing
843,Prepared food,Not Specified,2017,Black Rock Coffee
684,Prepared food,Korean,2017,Tofu Village - House of Soon Tofu
770,Variety,Not Specified,2017,"Mr. Pen: Stationary, Accessories, Gifts"
16,Personal care,Korean,2017,The Amore
813,Clothing,Not Specified,2017,The Dot
396,Prepared food,Not Specified,2017,Tacos El Asador
512,Prepared food,Korean,2017,Buk Chang Dong Soon Tofu
101,Prepared food,Not Specified,2017,Clintons
844,Prepared food,Korean,2017,The Korean Kitchen
226,Personal care,Not Specified,2017,Johns Barber Shop and Hair Styling
744,Miscellaneous,Not Specified,2017,Kids & Company
431,Medical,Not Specified,2017,Toronto Healing Arts Centre
686,Business services,Not Specified,2017,The UPS Store
359,Travel,Korean,2017,Sebang Travel KC Tours
865,Personal adornment,Not Specified,2017,Lilians Jewelry
846,Prepared food,Not Specified,2017,Shmsine
827,Prepared food,Not Specified,2017,Subway
652,Prepared food,Not Specified,2017,Pizza Park
815,Prepared food,Not Specified,2017,Apiecalypse Now!: Pizza and Snack Bar
866,Phones,Not Specified,2017,Freedom Mobile
394,Prepared food,Not Specified,2017,Swiss Chalet
829,Prepared food,Not Specified,2017,Pizzaiolo
370,Medical,Not Specified,2017,Shoppers Drug Mart
847,Prepared food,Not Specified,2017,Greek & Co.
597,Food,Not Specified,2017,Cobs Bread
716,Prepared food,Not Specified,2017,Kenzo -- Japanese Noodles House
585,Clothing,Not Specified,2017,Theodore 1922: Curated Menswear
599,Prepared food,Not Specified,2017,St. Louis Bar and Grill
867,Prepared food,Not Specified,2017,Vietnam Lovely Noodle
849,Food,Not Specified,2017,Little Natures Market: Health Food Store
850,Prepared food,Not Specified,2017,Freshii
632,Food,Not Specified,2017,Bloor Superfresh
554,Prepared food,Not Specified,2017,Big Sushi
772,Personal care,Not Specified,2017,Jiva: Salon - Spa - Nutrition
77,Prepared food,Not Specified,2017,By the Way: Restaurant
818,Prepared food,Not Specified,2017,Za Pizzeria
349,Clothing,Not Specified,2017,Risqué: Clothing and Accessories
851,Prepared food,Not Specified,2017,Burgers Priest
795,Prepared food,Not Specified,2017,El Furniture Warehouse
114,Bikes and e-bikes,Not Specified,2017,Curbside Cycle
328,Clothing,Not Specified,2017,Piyas Boutique
719,Food,Not Specified,2017,Davids Tea
796,Variety,Not Specified,2017,Jux-ta-pose: cards and gifts
464,Home maintenance,Not Specified,2017,Home Hardware
868,Prepared food,Not Specified,2017,The Boil Bar
869,Clothing,Not Specified,2017,Common Sort
112,Prepared food,Not Specified,2017,Country Style Hungarian Restaurant
870,Prepared food,Not Specified,2017,Evas Original: Freshly baked Hungarian pastries
692,Prepared food,Not Specified,2017,Sushi Couture
236,Prepared food,Not Specified,2017,Kensington Natural Bakery and Café
131,Home furnishing,Not Specified,2017,East West Futons
720,Food,Not Specified,2017,Rowe Farms: Annex Market
602,"Art, books, music, video",Not Specified,2017,Ten Thousand Villages
217,"Art, books, music, video",Not Specified,2017,Inti Crafts
339,"Art, books, music, video",Not Specified,2017,Queen Video
221,Prepared food,Not Specified,2017,Japan Sushi
603,Prepared food,Not Specified,2017,New Generation
799,Personal care,Not Specified,2017,Fuzz: Wax Bar
722,Prepared food,Not Specified,2017,Smokes Poutinerie
296,Financial,Not Specified,2017,Money Mart
381,Prepared food,Not Specified,2017,Starbucks
604,Prepared food,Not Specified,2017,Aroma Espresso Bar
172,Food,Not Specified,2017,Ghazale: Middle Eastern & Vegetarian Foods
747,Entertainment,Not Specified,2017,The Bloor: Hot Docs Cinema
655,Prepared food,Not Specified,2017,Ghazi: Fresh Juice and Dessert
748,Variety,Not Specified,2017,Dollarama
820,Prepared food,Not Specified,2017,Tonkatsu
693,Prepared food,Not Specified,2017,Jerk King
821,Prepared food,Korean,2017,The Fry
15,Prepared food,Not Specified,2017,Amnesia
516,Financial,Not Specified,2017,CIBC
362,Clothing,Not Specified,2017,Secrets from Your Sister
329,Prepared food,Not Specified,2017,Pizza Pizza
636,Medical,Not Specified,2017,Dr. Angela Mendoza Baez DDS: Cosmetic & Family Dentistry
336,Electronics,Not Specified,2017,"Price War: Electronics, Kitchenware, Bed-Bath, Luggage, Audio-Video, ..."
723,Food,Not Specified,2017,Herbs and Nutrition -- Qi Natural Food
826,Financial,Not Specified,2017,TD Canada Trust
457,Food,Not Specified,2017,Village Market
695,Prepared food,Korean,2017,Arisu
801,Prepared food,Korean,2017,Kimchi Tofu: Korean Fine Food
752,Personal care,Not Specified,2017,Aroma Waxing Clinic
871,Medical,Not Specified,2017,Glass Monocle: Eyecare
802,"Art, books, music, video",Not Specified,2017,Kops Records
872,Prepared food,Not Specified,2017,Pho 88
188,Personal care,Not Specified,2017,Gus the Other Barber
696,Cleaning services,Not Specified,2017,Idryl Laundromat
697,Prepared food,Not Specified,2017,Snakes and Lattes: Annex
537,Phones,Not Specified,2017,Rogers
753,Prepared food,Korean,2017,Bryans B.B.Q.: Korean Cuisine
822,Medical,Not Specified,2017,Now Smile
660,Food,Not Specified,2017,Gold Leaf Fruit Market
773,Prepared food,Korean,2017,Moms Korean Food
803,"Art, books, music, video",Not Specified,2017,Pacha: Indigenous Art Collection
177,Internet parlor,Not Specified,2017,Gig@bites
754,Prepared food,Korean,2017,Yummy Korean Restaurant
755,Medical,Not Specified,2017,Green Pharmacy
22,Recreation,Not Specified,2017,Annas Dance Centre
661,Miscellaneous,Not Specified,2017,Just You Sarah and Tom
263,Prepared food,Korean,2017,Korean Village Restaurant
854,Prepared food,Not Specified,2017,"Gather: Bubble Tea, Smoothies, Coffee, Juices, Crepes"
563,Prepared food,Not Specified,2017,Kentucky Fried Chicken/Taco Bell
41,Financial,Not Specified,2017,Bank of Montreal
804,Prepared food,Not Specified,2017,Barrio Coreano
662,Personal care,Not Specified,2017,Spring Nails and Spa
278,Food,Korean,2017,Magic Health Food
855,Prepared food,Korean,2017,Mama Chef: Korean Restaurant
714,"Art, books, music, video",Not Specified,2017,Doug Miller Books
701,Clothing,Korean,2017,Vivace
178,Personal care,Korean,2017,Gloria Fashion and Gifts
873,Prepared food,Korean,2017,Home of Hot Taste: Korean Style Fried Chicken
825,Clothing,Not Specified,2017,Risqué Clothing
665,Prepared food,Korean,2017,Real Fruit: Bubble Tea
54,Food,Not Specified,2017,Bloor Fruit Market
824,Prepared food,Not Specified,2017,Greek in the Village: Mediterranean Restaurant & Bar
251,Prepared food,Korean,2017,Korea House Restaurant
805,Prepared food,Not Specified,2017,Kinton
774,Electronics,Not Specified,2017,Factory Direct
312,Food,Korean,2017,Bloor Meat: Grocery
856,Prepared food,Not Specified,2017,The Good Neighbour & Loop: Raw cold pressed juice
611,Prepared food,Korean,2017,Ajuker Chicken
857,Prepared food,Not Specified,2017,Cup O House: Bubble Tea and Shaved Cream
758,Personal care,Not Specified,2017,Home Nails and Spa
726,Prepared food,Korean,2017,Lim Ga Ne Korean Restaurant
806,Drugs,Not Specified,2017,Goodlife: E-cigarettes
727,Prepared food,Not Specified,2017,Coffee Pocket
874,Prepared food,Not Specified,2017,Nish Dish
777,Prepared food,Not Specified,2017,Japas
690,Clothing,Not Specified,2017,Nué
875,Prepared food,Not Specified,2017,Poop Café
760,Prepared food,Korean,2017,Jangwon Korean Cuisine
876,Prepared food,Korean,2017,Sharon Garden Express Bloor: Hot Pot Korean Cuisine
567,Pets,Korean,2017,Bark and Meow Pet Supplies
877,Prepared food,Not Specified,2017,Japanhako Restaurant
179,Personal care,Korean,2017,Goa Beauty Salon
878,Recreation,Not Specified,2017,House of Yoga: Ganja Friendly Studio
469,Medical,Not Specified,2017,X-Ray and Ultrasound
709,Prepared food,Not Specified,2017,Ali Babas -- Middle Eastern Cuisine
517,Prepared food,Not Specified,2018,Second Cup
484,Cleaning services,Not Specified,2018,Nice Cleaners
731,Prepared food,Not Specified,2018,Crêpes à GoGo: Fine French Crêpes on the Go
541,Prepared food,Not Specified,2018,Pita Q
518,Prepared food,Not Specified,2018,Gregs Ice Cream
2290,Food,Not Specified,2018,Metro
435,Religion,Not Specified,2018,Trinity St. Pauls United Church
163,"Art, books, music, video",Not Specified,2018,Frames N Graphics
244,Cleaning services,Not Specified,2018,Knob Hill Cleaners
543,Prepared food,Not Specified,2018,Thai Basil
830,Prepared food,Not Specified,2018,Little Piggys: Authentic Korean BBQ
584,"Art, books, music, video",Not Specified,2018,BMV Books
858,Medical,Not Specified,2018,Rexall
166,Prepared food,Not Specified,2018,Future Bistro
357,Prepared food,Not Specified,2018,Sarahs Shawarma
14,"Art, books, music, video",Not Specified,2018,Alternative Arts
389,Prepared food,Not Specified,2018,New Generation Sushi Japanese Restaurant
402,Prepared food,Not Specified,2018,Tea Shop 168
781,Personal care,Not Specified,2018,The Ten Spot
808,Food,Not Specified,2018,Bulk Barn
833,Prepared food,Not Specified,2018,Crafty Coyote
733,Prepared food,Not Specified,2018,Noka: Japanese cuisine and sushi
879,Prepared food,Not Specified,2018,Santouka: Hokkaido Ramen
707,Bikes and e-bikes,Not Specified,2018,Sweet Petes Bicycle Shop
734,Recreation,Not Specified,2018,EB Games
390,Prepared food,Not Specified,2018,Sushi on Bloor
834,Prepared food,Not Specified,2018,Dirtybird: Chicken and Waffles and Yogurtys: Froyo
269,Entertainment,Not Specified,2018,Lees Palace
860,Personal adornment,Not Specified,2018,Puedmag Inkpire: tattoo studio
24,Convenience,Not Specified,2018,Annex Mart
323,Prepared food,Not Specified,2018,Paupers Pub
798,Personal care,Not Specified,2018,Man Cave: Barbers Lounge
764,Prepared food,Not Specified,2018,Popeyes: Louisiana Kitchen
289,"Art, books, music, video",Not Specified,2018,Midoco: Art and Office Supplies
835,Prepared food,Not Specified,2018,Kinka Izakaya
709,Prepared food,Not Specified,2018,Ali Babas: Middle Eastern Cuisine
215,Prepared food,Not Specified,2018,Insomnia: Restaurant and Lounge
617,Prepared food,Not Specified,2018,Green Beanery
837,Prepared food,Korean,2018,Hancook Cheese Dakgalbi
675,Personal care,Not Specified,2018,Beyond Beauty: Lash and Nail Bar
880,Prepared food,Not Specified,2018,Rustle & Still Cafe
861,Personal adornment,Not Specified,2018,Funky Ink Tattoo Gallery
810,Variety,Not Specified,2018,Mao Mao
787,Personal care,Not Specified,2018,H2Goa: Hair Studio
621,Personal care,Korean,2018,Sora Beauty Salon
739,Variety,Not Specified,2018,Hanji: Handmade paper and gifts
366,Prepared food,Korean,2018,Seoul Restaurant
881,Prepared food,Not Specified,2018,Do Eat: Noodle Dumpling Cuisine
622,"Art, books, music, video",Not Specified,2018,Toronto Writers Centre
250,Financial,Not Specified,2018,KEB Hana Bank Canada
789,Prepared food,Hispanic,2018,Ave Maria: Latin Cafe and Groceries
838,Prepared food,Not Specified,2018,Put a Cone on it: Ice Cream and Treats
811,Clothing,Not Specified,2018,Aria
839,Prepared food,Not Specified,2018,Sharetea
2,Electronics,Not Specified,2018,Above All Electronic Surplus Ltd.
882,Business services,Not Specified,2018,Print Pop
740,Prepared food,Not Specified,2018,The White Brick Kitchen
767,Prepared food,Not Specified,2018,Regal Garden: Chinese Restaurant
33,Food,Korean,2018,Asian Acupuncture and Health Foods
863,Prepared food,Korean,2018,Jin Dal Lae: Korean Restaurant
863,Prepared food,Korean,2018,Jin Dal Lae: Korean Restaurant
392,Medical,Korean,2018,Susies Acupuncture and Herbs
681,Home furnishing,Korean,2018,[No name in English]
864,Recreation,Not Specified,2018,Taekwondo
769,Social services,Not Specified,2018,Native Youth Resource Centre
790,Prepared food,Korean,2018,Doo Roo Ae
682,Prepared food,Korean,2018,Sunrise House
211,Prepared food,Korean,2018,Imonay Korean Restaurant
841,Personal care,Korean,2018,O Hui: The History of Whoo
779,Convenience,Not Specified,2018,7 Days Convenience
546,Food,Korean,2018,P. A. T. Central
842,Recreation,Not Specified,2018,Basecamp climbing
843,Prepared food,Not Specified,2018,Black Rock Coffee
684,Prepared food,Korean,2018,Tofu Village - House of Soon Tofu
770,Variety,Not Specified,2018,"Mr. Pen: Stationary, Accessories, Gifts"
16,Personal care,Korean,2018,The Amore
813,Clothing,Not Specified,2018,The Dot
396,Prepared food,Not Specified,2018,Tacos El Asador
512,Prepared food,Korean,2018,Buk Chang Dong Soon Tofu
101,Prepared food,Not Specified,2018,Clintons
844,Prepared food,Korean,2018,The Korean Kitchen
744,Miscellaneous,Not Specified,2018,Kids & Company
431,Medical,Not Specified,2018,Toronto Healing Arts Centre
686,Business services,Not Specified,2018,The UPS Store
359,Travel,Korean,2018,Sebang Travel KC Tours
865,Personal adornment,Not Specified,2018,Lilians Jewelry
883,Prepared food,Not Specified,2018,Shak & Raf: Mediterranean Cuisine
827,Prepared food,Not Specified,2018,Subway
884,Prepared food,Not Specified,2018,Taste of Pizza
815,Prepared food,Not Specified,2018,Apiecalypse Now!: Pizza and Snack Bar
866,Phones,Not Specified,2018,Freedom Mobile
829,Prepared food,Not Specified,2018,Pizzaiolo
885,Prepared food,Not Specified,2018,Zaad
370,Medical,Not Specified,2018,Shoppers Drug Mart
886,Prepared food,Not Specified,2018,Bang Bang Burrito
597,Food,Not Specified,2018,Cobs Bread
716,Prepared food,Not Specified,2018,Kenzo -- Japanese Noodles House
585,Clothing,Not Specified,2018,Theodore 1922
599,Prepared food,Not Specified,2018,St. Louis Bar and Grill
867,Prepared food,Not Specified,2018,Vietnam Lovely Noodle
849,Food,Not Specified,2018,Little Natures Market: Health Food Store
850,Prepared food,Not Specified,2018,Freshii
554,Prepared food,Not Specified,2018,Big Sushi
772,Personal care,Not Specified,2018,Jiva: Salon - Spa - Nutrition
77,Prepared food,Not Specified,2018,By the Way: Restaurant
889,Prepared food,Not Specified,2018,Noodle and more
349,Clothing,Not Specified,2018,Risqué: Clothing and Accessories
851,Prepared food,Not Specified,2018,Burgers Priest
890,Prepared food,Not Specified,2018,Fuwa Fuwa: Japanese pancakes
795,Prepared food,Not Specified,2018,El Furniture Warehouse
114,Bikes and e-bikes,Not Specified,2018,Curbside Cycle
891,Prepared food,Not Specified,2018,Sweet Jesus: soft serve ice cream
328,Clothing,Not Specified,2018,Piyas Boutique
719,Food,Not Specified,2018,Davids Tea
796,Variety,Not Specified,2018,Jux-ta-pose: cards and gifts
464,Home maintenance,Not Specified,2018,Home Hardware
892,Prepared food,Not Specified,2018,Victory cafe
893,Prepared food,Not Specified,2018,"Slanted Door: Coffee, Art"
869,Clothing,Not Specified,2018,Common Sort
112,Prepared food,Not Specified,2018,Country Style Hungarian Restaurant
870,Prepared food,Not Specified,2018,Evas Original: Freshly baked Hungarian pastries
692,Prepared food,Not Specified,2018,Sushi Couture
236,Prepared food,Not Specified,2018,Kensington Natural Bakery and Café
720,Food,Not Specified,2018,Rowe Farms: Annex Market
602,"Art, books, music, video",Not Specified,2018,Ten Thousand Villages
217,"Art, books, music, video",Not Specified,2018,Inti Crafts
339,"Art, books, music, video",Not Specified,2018,Queen Video
221,Prepared food,Not Specified,2018,Japan Sushi
603,Prepared food,Not Specified,2018,New Generation
799,Personal care,Not Specified,2018,Fuzz: Wax Bar
722,Prepared food,Not Specified,2018,Smokes Poutinerie
296,Financial,Not Specified,2018,Money Mart
381,Prepared food,Not Specified,2018,Starbucks
604,Prepared food,Not Specified,2018,Aroma Espresso Bar
894,Prepared food,Not Specified,2018,A & W: Home of the burger family
172,Food,Not Specified,2018,Ghazale: Middle Eastern & Vegetarian Foods
747,Entertainment,Not Specified,2018,The Bloor: Hot Docs Cinema
655,Prepared food,Not Specified,2018,Ghazi: Fresh Juice and Dessert
748,Variety,Not Specified,2018,Dollarama
820,Prepared food,Not Specified,2018,Tonkatsu
693,Prepared food,Not Specified,2018,Jerk King
821,Prepared food,Korean,2018,The Fry
15,Prepared food,Not Specified,2018,Amnesia
516,Financial,Not Specified,2018,CIBC
362,Clothing,Not Specified,2018,Secrets from Your Sister
329,Prepared food,Not Specified,2018,Pizza Pizza
895,Medical,Not Specified,2018,City Dental: Bathurst
336,Electronics,Not Specified,2018,"Price War: Electronics, Kitchenware, Bed-Bath, Luggage, Audio-Video, ..."
723,Food,Not Specified,2018,Herbs and Nutrition -- Qi Natural Food
826,Financial,Not Specified,2018,TD Canada Trust
457,Food,Not Specified,2018,Village Market
695,Prepared food,Korean,2018,Arisu
896,Prepared food,Korean,2018,Kimchi House: Korean Fine Food
752,Personal care,Not Specified,2018,Aroma Waxing Clinic
871,Medical,Not Specified,2018,Glass Monocle: Eyecare
872,Prepared food,Not Specified,2018,Pho 88
188,Personal care,Not Specified,2018,Gus the Other Barber
696,Cleaning services,Not Specified,2018,Idryl Laundromat
697,Prepared food,Not Specified,2018,Snakes and Lattes: Annex
537,Phones,Not Specified,2018,Rogers
897,Prepared food,Korean,2018,Han Ki: Banchan House and Table BBQ
822,Medical,Not Specified,2018,Now Smile
660,Food,Not Specified,2018,Gold Leaf Fruit Market
773,Prepared food,Korean,2018,Moms Korean Food
803,"Art, books, music, video",Not Specified,2018,Pacha: Indigenous Art Collection
177,Internet parlor,Not Specified,2018,Gig@bites
754,Prepared food,Korean,2018,Yummy Korean Restaurant
755,Medical,Not Specified,2018,Green Pharmacy
22,Recreation,Not Specified,2018,Annas Dance Centre
661,Miscellaneous,Not Specified,2018,Just You Sarah and Tom
263,Prepared food,Korean,2018,Korean Village Restaurant
898,Prepared food,Not Specified,2018,"Coco: Global bubble tea brand, fresh tea & juice"
854,Prepared food,Not Specified,2018,"Gather: Bubble Tea, Smoothies, Coffee, Juices, Crepes"
563,Prepared food,Not Specified,2018,Kentucky Fried Chicken/Taco Bell
41,Financial,Not Specified,2018,Bank of Montreal
804,Prepared food,Not Specified,2018,Barrio Coreano
662,Personal care,Not Specified,2018,Spring Nails and Spa
278,Food,Korean,2018,Magic Health Food
855,Prepared food,Korean,2018,Mama Chef: Korean Restaurant
714,"Art, books, music, video",Not Specified,2018,Doug Miller Books
701,Clothing,Korean,2018,Vivace
178,Personal care,Korean,2018,Gloria Fashion and Gifts
873,Prepared food,Korean,2018,Home of Hot Taste: Korean Style Fried Chicken
825,Clothing,Not Specified,2018,Risqué Clothing
665,Prepared food,Korean,2018,Real Fruit: Bubble Tea
54,Food,Not Specified,2018,Bloor Fruit Market
824,Prepared food,Not Specified,2018,Greek in the Village: Mediterranean Restaurant & Bar
251,Prepared food,Korean,2018,Korea House Restaurant
805,Prepared food,Not Specified,2018,Kinton
312,Food,Korean,2018,Bloor Meat: Grocery
856,Prepared food,Not Specified,2018,The Good Neighbour & Loop: Raw cold pressed juice
899,Prepared food,Korean,2018,Mapo Korean BBQ Restaurant
857,Prepared food,Not Specified,2018,Cup O House: Bubble Tea and Shaved Cream
758,Personal care,Not Specified,2018,Home Nails and Spa
726,Prepared food,Korean,2018,Lim Ga Ne Korean Restaurant
806,Drugs,Not Specified,2018,Goodlife: E-cigarettes
727,Prepared food,Not Specified,2018,Coffee Pocket
874,Prepared food,Not Specified,2018,Nish Dish
777,Prepared food,Not Specified,2018,Japas
690,Clothing,Not Specified,2018,Nué
875,Prepared food,Not Specified,2018,Poop Café
760,Prepared food,Korean,2018,Jangwon Korean Cuisine
901,Prepared food,Korean,2018,"Soup Cooks Korea Cuisine: Noodle & Rice, Hot Pot"
567,Pets,Korean,2018,Bark and Meow Pet Supplies
877,Prepared food,Not Specified,2018,Japanhako: Sushi and Yakitori
179,Personal care,Korean,2018,Goa Beauty Salon
878,Recreation,Not Specified,2018,House of Yoga: Ganja Friendly Studio
469,Medical,Not Specified,2018,X-Ray and Ultrasound
796,Variety,Not Specified,2018,Jux-ta-pose: Home
517,Prepared food,Not Specified,2019,Second Cup
484,Cleaning services,Not Specified,2019,Nice Cleaners
731,Prepared food,Not Specified,2019,Crêpes à GoGo: Fine French Crêpes on the Go
541,Prepared food,Not Specified,2019,Pita Q
518,Prepared food,Not Specified,2019,Gregs Ice Cream
903,Prepared food,Not Specified,2019,Gong Cha
2290,Food,Not Specified,2019,Metro
435,Religion,Not Specified,2019,Trinity St. Pauls United Church
904,Home furnishing,Not Specified,2019,Sleep Country
163,"Art, books, music, video",Not Specified,2019,Frames N Graphics
244,Cleaning services,Not Specified,2019,Knob Hill Cleaners
543,Prepared food,Not Specified,2019,Thai Basil
830,Prepared food,Not Specified,2019,Little Piggys: Authentic Korean BBQ
584,"Art, books, music, video",Not Specified,2019,BMV Books
905,Prepared food,Not Specified,2019,BMV Café
858,Medical,Not Specified,2019,Rexall
166,Prepared food,Not Specified,2019,Future Bistro
906,Prepared food,Not Specified,2019,Hua Jia Rice Noodle
14,"Art, books, music, video",Not Specified,2019,Alternative Arts
907,Prepared food,Not Specified,2019,Monkey Sushi
781,Personal care,Not Specified,2019,The Ten Spot
808,Food,Not Specified,2019,Bulk Barn
833,Prepared food,Not Specified,2019,Crafty Coyote
908,Prepared food,Not Specified,2019,Udon - Kitanoya
879,Prepared food,Not Specified,2019,Santouka: Hokkaido Ramen
707,Bikes and e-bikes,Not Specified,2019,Sweet Petes Bicycle Shop
734,Recreation,Not Specified,2019,EB Games
909,Prepared food,Not Specified,2019,Mi Taco: Taqueria
910,Financial,Not Specified,2019,Easyfinancial
390,Prepared food,Not Specified,2019,Sushi on Bloor
911,Food,Not Specified,2019,"Konveni: Go-mart, Asian Snack Center and Yogurtys: Froyo"
269,Entertainment,Not Specified,2019,Lees Palace
860,Personal adornment,Not Specified,2019,Puedmag Inkpire: tattoo studio
24,Convenience,Not Specified,2019,Annex Mart
323,Prepared food,Not Specified,2019,Paupers Pub
914,Prepared food,Not Specified,2019,Myato
798,Personal care,Not Specified,2019,Man Cave: Barbers Lounge
764,Prepared food,Not Specified,2019,Popeyes: Louisiana Kitchen
289,"Art, books, music, video",Not Specified,2019,Midoco: Art and Office Supplies
835,Prepared food,Not Specified,2019,Kinka Izakaya
915,Prepared food,Not Specified,2019,Chopstick on Bloor
215,Prepared food,Not Specified,2019,Insomnia: Restaurant and Lounge
617,Prepared food,Not Specified,2019,Green Beanery
916,Prepared food,Not Specified,2019,HerChef
837,Prepared food,Korean,2019,Hancook Cheese Dakgalbi
675,Personal care,Not Specified,2019,Beyond Beauty: Lash and Nail Bar
880,Prepared food,Not Specified,2019,"Rustle & Still Cafe: Coffee, Banh Mi, Dessert"
810,Variety,Not Specified,2019,Mao Mao
787,Personal care,Not Specified,2019,H2Goa: Hair Studio
918,Prepared food,Not Specified,2019,Yi Fang: Taiwan Fruit Tea
621,Personal care,Korean,2019,Sora Beauty Salon
739,Variety,Not Specified,2019,Hanji: Handmade paper and gifts
919,Prepared food,Not Specified,2019,The Alley: Its time for tea
881,Prepared food,Not Specified,2019,Do Eat: Noodle Dumpling Cuisine
622,"Art, books, music, video",Not Specified,2019,Toronto Writers Centre
250,Financial,Not Specified,2019,KEB Hana Bank Canada
789,Prepared food,Hispanic,2019,Ave Maria: Latin Cafe
811,Clothing,Not Specified,2019,Aria
839,Prepared food,Not Specified,2019,Sharetea: Est. 1992 Taiwan
2,Electronics,Not Specified,2019,Above All Electronic Surplus Ltd.
882,Business services,Not Specified,2019,Print Pop
740,Prepared food,Not Specified,2019,The White Brick Kitchen
767,Prepared food,Not Specified,2019,Regal Garden: Chinese Restaurant
33,Food,Korean,2019,Asian Acupuncture and Health Foods
863,Prepared food,Korean,2019,Jin Dal Lae: Korean Restaurant
392,Medical,Korean,2019,Susies Acupuncture and Herbs
